file_name,function_code,description
stm32_file_134.c,"void draw(void)
{
  int i;
  ucg_SetColor(&ucg, 0, 0, 0, 0);
  ucg_DrawBox(&ucg, 0, 0, 96, 64);
  ucg_SetColor(&ucg, 0, 255, 0, 0);
  ucg_SetFont(&ucg,ucg_font_profont10_8f);
  ucg_DrawString(&ucg, 2, 12, 0, ""Hello!"");
  ucg_DrawBitmapLine(&ucg, 9,0, 0,16, bitmap);
  ucg_DrawBitmapLine(&ucg, 10,1, 0,16, bitmap);
  ucg_DrawBitmapLine(&ucg, 0,9, 1,16, bitmap);
  ucg_DrawBitmapLine(&ucg, 1,10, 1,16, bitmap);
  for( i = 0; i < ucg_GetWidth(&ucg); i+= 2 )
    ucg_DrawPixel(&ucg, i, 30);
  for( i = 0; i < ucg_GetHeight(&ucg); i+= 2 )
    ucg_DrawPixel(&ucg, 30, i);
  ucg_SetClipRange(&ucg, 10, 10, 25, 25);
  ucg_SetColor(&ucg, 0, 0, 255, 0);
  for( i = 1; i < ucg_GetWidth(&ucg); i+= 2 )
    ucg_DrawPixel(&ucg, i, 30);
  for( i = 1; i < ucg_GetHeight(&ucg); i+= 2 )
    ucg_DrawPixel(&ucg, 30, i);
  ucg_SetColor(&ucg, 0, 80, 80, 255);
  ucg_DrawHLine(&ucg, 8, 9, 5);
  ucg_DrawHLine(&ucg, 8, 10, 5);
  ucg_DrawHLine(&ucg, 8, 11, 5);
  ucg_DrawHLine(&ucg, 8, 12, 100);
  ucg_DrawHLine(&ucg, 12, 13, 5);
  ucg_DrawHLine(&ucg, 12, 14, 100);
  ucg_DrawHLine(&ucg, 2, 15, 5);
  ucg_DrawHLine(&ucg, 40, 16, 5);
  ucg_DrawHRLine(&ucg, 12, 17, 1);
  ucg_DrawHRLine(&ucg, 12, 18, 2);
  ucg_DrawHRLine(&ucg, 12, 19, 3);
  ucg_DrawHRLine(&ucg, 12, 20, 4);
  ucg_DrawHRLine(&ucg, 36, 17, 1);
  ucg_DrawHRLine(&ucg, 36, 18, 2);
  ucg_DrawBitmapLine(&ucg, 9,22, 0,16, bitmap);
  ucg_DrawBitmapLine(&ucg, 10,23, 0,16, bitmap);
  ucg_SetClipRange(&ucg, 70-9, 20-9, 20, 20);
  ucg_DrawGlyph(&ucg, 70, 20, 0, 'A');
  ucg_DrawGlyph(&ucg, 70, 20, 1, 'A');
  ucg_DrawGlyph(&ucg, 70, 20, 2, 'A');
  ucg_DrawGlyph(&ucg, 70, 20, 3, 'A');
  ucg_SetMaxClipRange(&ucg);
  ucg_SetColor(&ucg, 0, 255, 0, 0);
  ucg_SetColor(&ucg, 1, 0, 255, 0);
  ucg_SetColor(&ucg, 0, 255, 0, 0);
  ucg_SetColor(&ucg, 1, 0, 255, 0);
  ucg_SetColor(&ucg, 2, 255, 0, 255);
  ucg_SetColor(&ucg, 3, 0, 255, 255);
  ucg_DrawGradientLine(&ucg, 10, 40, 100, 0);
  ucg_DrawGradientBox(&ucg, 10, 43, 100, 20);
}","This function `draw()` is responsible for rendering graphical elements on a display using the UCG library. It sets colors, draws boxes, strings, bitmaps, pixels, lines, horizontal and vertical rulers, and glyphs."
stm32_file_134.c,"int main(void)
{
  HAL_Init();
  SystemClock_Config();
  MX_GPIO_Init();
  MX_SPI1_Init();
  MX_USART2_UART_Init();
  printf(""Hello stm32\\r\\n"");
  ucg_Init(&ucg, ucg_dev_ssd1331_18x96x64_univision, ucg_ext_ssd1331_18, ucg_com_ssd1331_hw_spi_fn); 
  ucg_SetFontMode(&ucg, 1);
  draw();
  while (1)
  {
    HAL_Delay(100);
  }
}","The function initializes hardware components such as the system clock, GPIO, SPI, UART, and an SSD1331 display using STM32's HAL functions (HAL_Init(), SystemClock_Config(), MX_GPIO_Init(), MX_SPI1_Init(), MX_USART2_UART_Init()), sets up font mode for the display, initializes a draw function, and enters an infinite loop with a 100ms delay."
stm32_file_134.c,"void SystemClock_Config(void)
{
  RCC_OscInitTypeDef RCC_OscInitStruct;
  RCC_ClkInitTypeDef RCC_ClkInitStruct;
  __HAL_RCC_PWR_CLK_ENABLE();
  __HAL_PWR_VOLTAGESCALING_CONFIG(PWR_REGULATOR_VOLTAGE_SCALE3);
  RCC_OscInitStruct.OscillatorType = RCC_OSCILLATORTYPE_HSI;
  RCC_OscInitStruct.HSIState = RCC_HSI_ON;
  RCC_OscInitStruct.HSICalibrationValue = 16;
  RCC_OscInitStruct.PLL.PLLState = RCC_PLL_ON;
  RCC_OscInitStruct.PLL.PLLSource = RCC_PLLSOURCE_HSI;
  RCC_OscInitStruct.PLL.PLLM = 16;
  RCC_OscInitStruct.PLL.PLLN = 360;
  RCC_OscInitStruct.PLL.PLLP = RCC_PLLP_DIV2;
  RCC_OscInitStruct.PLL.PLLQ = 2;
  RCC_OscInitStruct.PLL.PLLR = 2;
  if (HAL_RCC_OscConfig(&RCC_OscInitStruct) != HAL_OK)
  {
    _Error_Handler(__FILE__, __LINE__);
  }
  RCC_ClkInitStruct.ClockType = RCC_CLOCKTYPE_HCLK|RCC_CLOCKTYPE_SYSCLK
                              |RCC_CLOCKTYPE_PCLK1|RCC_CLOCKTYPE_PCLK2;
  RCC_ClkInitStruct.SYSCLKSource = RCC_SYSCLKSOURCE_PLLCLK;
  RCC_ClkInitStruct.AHBCLKDivider = RCC_SYSCLK_DIV2;
  RCC_ClkInitStruct.APB1CLKDivider = RCC_HCLK_DIV2;
  RCC_ClkInitStruct.APB2CLKDivider = RCC_HCLK_DIV1;
  if (HAL_RCC_ClockConfig(&RCC_ClkInitStruct, FLASH_LATENCY_2) != HAL_OK)
  {
    _Error_Handler(__FILE__, __LINE__);
  }
  HAL_SYSTICK_Config(HAL_RCC_GetHCLKFreq()/1000);
  HAL_SYSTICK_CLKSourceConfig(SYSTICK_CLKSOURCE_HCLK);
  HAL_NVIC_SetPriority(SysTick_IRQn, 0, 0);
}","This function configures the system clock by initializing the High Speed Internal (HSI) oscillator, enabling the Power Regulator Voltage Scaling, setting the HSI calibration value, turning on the PLL, defining the PLL configuration parameters, and configuring the clock type for HCLK, SYSCLK, PCLK1, and PCLK2. It also sets the system clock source to the PLLCLK, defines the AHBCLKDivider, APB1CLKDivider, and APB2CLKDivider, initializes the SysTick, sets its clock source to HCLK, and configures the priority of SysTick_IRQn."
stm32_file_134.c,"static void MX_SPI1_Init(void)
{
  hspi1.Instance = SPI1;
  hspi1.Init.Mode = SPI_MODE_MASTER;
  hspi1.Init.Direction = SPI_DIRECTION_2LINES;
  hspi1.Init.DataSize = SPI_DATASIZE_8BIT;
  hspi1.Init.CLKPolarity = SPI_POLARITY_LOW;
  hspi1.Init.CLKPhase = SPI_PHASE_1EDGE;
  hspi1.Init.NSS = SPI_NSS_SOFT;
  hspi1.Init.BaudRatePrescaler = SPI_BAUDRATEPRESCALER_8;
  hspi1.Init.FirstBit = SPI_FIRSTBIT_MSB;
  hspi1.Init.TIMode = SPI_TIMODE_DISABLE;
  hspi1.Init.CRCCalculation = SPI_CRCCALCULATION_DISABLE;
  hspi1.Init.CRCPolynomial = 10;
  if (HAL_SPI_Init(&hspi1) != HAL_OK)
  {
    _Error_Handler(__FILE__, __LINE__);
  }
}","The function `MX_SPI1_Init` initializes the SPI1 hardware module in master mode with 8-bit data size, soft NSS, a baud rate prescaler of 8, and specific clock polarity and phase configurations. It uses the HAL_SPI_Init function to perform this initialization."
stm32_file_134.c,"static void MX_USART2_UART_Init(void)
{
  huart2.Instance = USART2;
  huart2.Init.BaudRate = 115200;
  huart2.Init.WordLength = UART_WORDLENGTH_8B;
  huart2.Init.StopBits = UART_STOPBITS_1;
  huart2.Init.Parity = UART_PARITY_NONE;
  huart2.Init.Mode = UART_MODE_TX_RX;
  huart2.Init.HwFlowCtl = UART_HWCONTROL_NONE;
  huart2.Init.OverSampling = UART_OVERSAMPLING_16;
  if (HAL_UART_Init(&huart2) != HAL_OK)
  {
    _Error_Handler(__FILE__, __LINE__);
  }
}","This function initializes the USART2 hardware for asynchronous communication with a baud rate of 115200, 8 data bits, no parity bit, one stop bit, and 16 oversampling, using the HAL_UART_Init function from STM32 HAL library."
stm32_file_134.c,"static void MX_GPIO_Init(void)
{
  GPIO_InitTypeDef GPIO_InitStruct;
  __HAL_RCC_GPIOC_CLK_ENABLE();
  __HAL_RCC_GPIOH_CLK_ENABLE();
  __HAL_RCC_GPIOA_CLK_ENABLE();
  __HAL_RCC_GPIOB_CLK_ENABLE();
  HAL_GPIO_WritePin(PIN_DC_GPIO_Port, PIN_DC_Pin, GPIO_PIN_SET);
  HAL_GPIO_WritePin(PIN_RST_GPIO_Port, PIN_RST_Pin, GPIO_PIN_SET);
  HAL_GPIO_WritePin(PIN_CS_GPIO_Port, PIN_CS_Pin, GPIO_PIN_SET);
  GPIO_InitStruct.Pin = B1_Pin;
  GPIO_InitStruct.Mode = GPIO_MODE_EVT_RISING;
  GPIO_InitStruct.Pull = GPIO_NOPULL;
  HAL_GPIO_Init(B1_GPIO_Port, &GPIO_InitStruct);
  GPIO_InitStruct.Pin = PIN_DC_Pin;
  GPIO_InitStruct.Mode = GPIO_MODE_OUTPUT_PP;
  GPIO_InitStruct.Pull = GPIO_NOPULL;
  GPIO_InitStruct.Speed = GPIO_SPEED_FREQ_LOW;
  HAL_GPIO_Init(PIN_DC_GPIO_Port, &GPIO_InitStruct);
  GPIO_InitStruct.Pin = PIN_RST_Pin;
  GPIO_InitStruct.Mode = GPIO_MODE_OUTPUT_PP;
  GPIO_InitStruct.Pull = GPIO_NOPULL;
  GPIO_InitStruct.Speed = GPIO_SPEED_FREQ_LOW;
  HAL_GPIO_Init(PIN_RST_GPIO_Port, &GPIO_InitStruct);
  GPIO_InitStruct.Pin = PIN_CS_Pin;
  GPIO_InitStruct.Mode = GPIO_MODE_OUTPUT_PP;
  GPIO_InitStruct.Pull = GPIO_NOPULL;
  GPIO_InitStruct.Speed = GPIO_SPEED_FREQ_LOW;
  HAL_GPIO_Init(PIN_CS_GPIO_Port, &GPIO_InitStruct);
}","This function initializes GPIO pins on various ports of an STM32 microcontroller, enabling their clocks, setting specific pins to output mode, and configuring another pin for event-driven rising edge detection. Specifically, it uses HAL_RCC functions to enable clock access, HAL_GPIO_WritePin to set initial states of certain pins, and HAL_GPIO_Init to configure modes and pull resistances of the GPIO pins."
stm32_file_134.c,"void _Error_Handler(char *file, int line)
{
  while(1)
  {
  }
}","The function `_Error_Handler` is an infinite loop that serves as an error management routine, potentially halting the program execution upon encountering an error during hardware initialization, input/output, or interrupt handling, but does not explicitly call any specific HAL or STM32 functions."
stm32_file_134.c,"void assert_failed(uint8_t* file, uint32_t line)
{ 
}","This function, `assert_failed`, is an error handling mechanism that gets triggered when an assertion in the code fails. It does not interact with hardware initialization, input/output, interrupt handling, or specific STM32 functions like HAL_UART_Init or HAL_GPIO_WritePin as no such calls are made within this function."
stm32_file_136.c,"int main(void)
{
  HAL_Init();
  SystemClock_Config();
  MX_GPIO_Init();
  MX_FREERTOS_Init();
  osKernelStart();
  while (1)
  {
  }
}","This C function initializes hardware components such as the clock system, GPIO pins, FreeRTOS, and starts the FreeRTOS kernel. Specifically, it calls STM32 functions like `HAL_Init()`, `SystemClock_Config()`, `MX_GPIO_Init()`, and `MX_FREERTOS_Init()`."
stm32_file_136.c,"void SystemClock_Config(void)
{
  RCC_OscInitTypeDef RCC_OscInitStruct = {0};
  RCC_ClkInitTypeDef RCC_ClkInitStruct = {0};
  __HAL_RCC_PWR_CLK_ENABLE();
  __HAL_PWR_VOLTAGESCALING_CONFIG(PWR_REGULATOR_VOLTAGE_SCALE1);
  RCC_OscInitStruct.OscillatorType = RCC_OSCILLATORTYPE_HSE;
  RCC_OscInitStruct.HSEState = RCC_HSE_ON;
  RCC_OscInitStruct.PLL.PLLState = RCC_PLL_ON;
  RCC_OscInitStruct.PLL.PLLSource = RCC_PLLSOURCE_HSE;
  RCC_OscInitStruct.PLL.PLLM = 4;
  RCC_OscInitStruct.PLL.PLLN = 72;
  RCC_OscInitStruct.PLL.PLLP = RCC_PLLP_DIV2;
  RCC_OscInitStruct.PLL.PLLQ = 4;
  if (HAL_RCC_OscConfig(&RCC_OscInitStruct) != HAL_OK)
  {
    Error_Handler();
  }
  RCC_ClkInitStruct.ClockType = RCC_CLOCKTYPE_HCLK|RCC_CLOCKTYPE_SYSCLK
                              |RCC_CLOCKTYPE_PCLK1|RCC_CLOCKTYPE_PCLK2;
  RCC_ClkInitStruct.SYSCLKSource = RCC_SYSCLKSOURCE_PLLCLK;
  RCC_ClkInitStruct.AHBCLKDivider = RCC_SYSCLK_DIV1;
  RCC_ClkInitStruct.APB1CLKDivider = RCC_HCLK_DIV2;
  RCC_ClkInitStruct.APB2CLKDivider = RCC_HCLK_DIV1;
  if (HAL_RCC_ClockConfig(&RCC_ClkInitStruct, FLASH_LATENCY_2) != HAL_OK)
  {
    Error_Handler();
  }
}","This function configures the System Clock by enabling the Power Regulator, setting the voltage scaling to 1, initializing the High Speed External Oscillator (HSE), turning on the PLL, setting its source, multiplication factor, division factors, and configuration, and finally initializing the clock for HCLK, SYSCLK, PCLK1, and PCLK2 using the specified divisors."
stm32_file_136.c,"void HAL_TIM_PeriodElapsedCallback(TIM_HandleTypeDef *htim)
{
  if (htim->Instance == TIM6) {
    HAL_IncTick();
  }
}","This function is an interrupt callback for TIM6 timer on an STM32 microcontroller. It increments the system tick count using HAL_IncTick() when the specified timer (TIM6) has completed its period, contributing to the overall time-keeping of the system."
stm32_file_136.c,"void Error_Handler(void)
{
  __disable_irq();
  while (1)
  {
  }
}","This function, `Error_Handler`, is an error management routine that disables interrupts and enters an infinite loop upon encountering an error. It does not call any specific STM32 or HAL functions explicitly, but it halts the execution to prevent further processing when an error occurs."
stm32_file_136.c,"void assert_failed(uint8_t *file, uint32_t line)
{
}","This function, `assert_failed`, is an assertion failure handler. It does not have a direct role in hardware initialization, input/output, interrupt handling, or error management as it does not call any specific STM32 HAL functions like `HAL_UART_Init` or `HAL_GPIO_WritePin`."
stm32_file_137.c,"int main(void)
{
  HAL_Init();
  SystemClock_Config();
  UartHandle.Instance          = USARTx;
  UartHandle.Init.BaudRate     = 9600;
  UartHandle.Init.WordLength   = UART_WORDLENGTH_8B;
  UartHandle.Init.StopBits     = UART_STOPBITS_1;
  UartHandle.Init.Parity       = UART_PARITY_ODD;
  UartHandle.Init.HwFlowCtl    = UART_HWCONTROL_NONE;
  UartHandle.Init.Mode         = UART_MODE_TX_RX;
  UartHandle.Init.OverSampling = UART_OVERSAMPLING_16;
  if(HAL_UART_Init(&UartHandle) != HAL_OK)
  {
    Error_Handler(); 
  }
  printf(""\\n\\r UART Printf Example: retarget the C library printf function to the UART\\n\\r"");
  while (1)
  {
  }
}","This function initializes a UART hardware module on an STM32 microcontroller, sets its configuration for 9600 baud rate, 8-bit data length, one stop bit, odd parity, no hardware flow control, and 16-over sampling, and retargets the C library printf function to output through the initialized UART."
stm32_file_137.c,"static void SystemClock_Config(void)
{
  RCC_ClkInitTypeDef RCC_ClkInitStruct;
  RCC_OscInitTypeDef RCC_OscInitStruct;
  __HAL_RCC_PWR_CLK_ENABLE();
  __HAL_PWR_VOLTAGESCALING_CONFIG(PWR_REGULATOR_VOLTAGE_SCALE1);
  RCC_OscInitStruct.OscillatorType = RCC_OSCILLATORTYPE_HSI;
  RCC_OscInitStruct.HSIState = RCC_HSI_ON;
  RCC_OscInitStruct.HSICalibrationValue = 0x10;
  RCC_OscInitStruct.PLL.PLLState = RCC_PLL_ON;
  RCC_OscInitStruct.PLL.PLLSource = RCC_PLLSOURCE_HSI;
  RCC_OscInitStruct.PLL.PLLM = 16;
  RCC_OscInitStruct.PLL.PLLN = 400;
  RCC_OscInitStruct.PLL.PLLP = RCC_PLLP_DIV4;
  RCC_OscInitStruct.PLL.PLLQ = 7;
  if(HAL_RCC_OscConfig(&RCC_OscInitStruct) != HAL_OK)
  {
    Error_Handler();
  }
  RCC_ClkInitStruct.ClockType = (RCC_CLOCKTYPE_SYSCLK | RCC_CLOCKTYPE_HCLK | RCC_CLOCKTYPE_PCLK1 | RCC_CLOCKTYPE_PCLK2);
  RCC_ClkInitStruct.SYSCLKSource = RCC_SYSCLKSOURCE_PLLCLK;
  RCC_ClkInitStruct.AHBCLKDivider = RCC_SYSCLK_DIV1;
  RCC_ClkInitStruct.APB1CLKDivider = RCC_HCLK_DIV2;  
  RCC_ClkInitStruct.APB2CLKDivider = RCC_HCLK_DIV1;  
  if(HAL_RCC_ClockConfig(&RCC_ClkInitStruct, FLASH_LATENCY_3) != HAL_OK)
  {
    Error_Handler();
  }
}","This function configures the system clock by initializing both the oscillator (HSI) and clock control (RCC). It enables the High-Speed Internal Oscillator (HSI), sets the calibration value, turns on the PLL, defines its source, multiplication factor, division factors, and configuration, then configures the system clock, AHB clock, APB1 clock, and APB2 clock using the RCC Clock Configuration structure."
stm32_file_137.c,"static void Error_Handler(void)
{
  BSP_LED_On(LED2);
  while(1)
  {
  }
}","The function `Error_Handler` is an error management routine that turns on LED2 (possibly indicating an error state) and enters an infinite loop, potentially halting further execution of the program. No specific STM32 or HAL functions are explicitly called within this code snippet."
stm32_file_137.c,"void assert_failed(uint8_t* file, uint32_t line)
{ 
  while (1)
  {
  }
}","The function `assert_failed` is an assertion failure handler that enters an infinite loop when a runtime assertion check fails. It does not interact with hardware initialization, input/output, interrupt handling, or error management directly, as it doesn't call any specific HAL or STM32 functions."
stm32_file_139.c,"int main(void)
{
  HAL_Init();
  SystemClock_Config();
  MX_GPIO_Init();
  MX_USART1_UART_Init();
  while (1)
  {
  }
}","This C function initializes hardware components on an STM32 microcontroller, including the clock system, GPIO pins, and USART1 UART. Specifically called functions are HAL_Init(), SystemClock_Config(), MX_GPIO_Init(), and MX_USART1_UART_Init()."
stm32_file_139.c,"void SystemClock_Config(void)
{
  RCC_OscInitTypeDef RCC_OscInitStruct = {0};
  RCC_ClkInitTypeDef RCC_ClkInitStruct = {0};
  __HAL_RCC_PWR_CLK_ENABLE();
  __HAL_PWR_VOLTAGESCALING_CONFIG(PWR_REGULATOR_VOLTAGE_SCALE2);
  RCC_OscInitStruct.OscillatorType = RCC_OSCILLATORTYPE_HSI;
  RCC_OscInitStruct.HSIState = RCC_HSI_ON;
  RCC_OscInitStruct.HSICalibrationValue = RCC_HSICALIBRATION_DEFAULT;
  RCC_OscInitStruct.PLL.PLLState = RCC_PLL_NONE;
  if (HAL_RCC_OscConfig(&RCC_OscInitStruct) != HAL_OK)
  {
    Error_Handler();
  }
  RCC_ClkInitStruct.ClockType = RCC_CLOCKTYPE_HCLK|RCC_CLOCKTYPE_SYSCLK
                              |RCC_CLOCKTYPE_PCLK1|RCC_CLOCKTYPE_PCLK2;
  RCC_ClkInitStruct.SYSCLKSource = RCC_SYSCLKSOURCE_HSI;
  RCC_ClkInitStruct.AHBCLKDivider = RCC_SYSCLK_DIV1;
  RCC_ClkInitStruct.APB1CLKDivider = RCC_HCLK_DIV1;
  RCC_ClkInitStruct.APB2CLKDivider = RCC_HCLK_DIV1;
  if (HAL_RCC_ClockConfig(&RCC_ClkInitStruct, FLASH_LATENCY_0) != HAL_OK)
  {
    Error_Handler();
  }
}","This function configures the System Clock by enabling the Power Regulator, setting the voltage scaling to 2, initializing the High Speed Internal (HSI) oscillator, and configuring the clock system using HCLK, SYSCLK, PCLK1, and PCLK2 with default divisions. It also handles errors via the Error_Handler function if any issues arise during the clock configuration process."
stm32_file_139.c,"static void MX_USART1_UART_Init(void)
{
  huart1.Instance = USART1;
  huart1.Init.BaudRate = 115200;
  huart1.Init.WordLength = UART_WORDLENGTH_8B;
  huart1.Init.StopBits = UART_STOPBITS_1;
  huart1.Init.Parity = UART_PARITY_NONE;
  huart1.Init.Mode = UART_MODE_TX_RX;
  huart1.Init.HwFlowCtl = UART_HWCONTROL_NONE;
  huart1.Init.OverSampling = UART_OVERSAMPLING_16;
  if (HAL_UART_Init(&huart1) != HAL_OK)
  {
    Error_Handler();
  }
}","The function `MX_USART1_UART_Init` initializes the USART1 hardware by configuring it to operate as a transmitter and receiver at a baud rate of 115200, using 8 data bits, one stop bit, and no parity, with an oversampling rate of 16. It uses the HAL_UART_Init function from the STM32 HAL library to perform the hardware initialization."
stm32_file_139.c,"static void MX_GPIO_Init(void)
{
  __HAL_RCC_GPIOB_CLK_ENABLE();
  __HAL_RCC_GPIOH_CLK_ENABLE();
}","The function `MX_GPIO_Init` enables the clock for GPIOB and GPIOH hardware peripherals, preparing them for potential input/output operations in a STM32 system. It does this by calling the HAL functions `__HAL_RCC_GPIOB_CLK_ENABLE()` and `__HAL_RCC_GPIOH_CLK_ENABLE()`, which enable their respective clocks."
stm32_file_139.c,"void Error_Handler(void)
{
  __disable_irq();
  while (1)
  {
  }
}","This function, `Error_Handler`, is designed to manage errors by disabling interrupts and entering an infinite loop upon encountering an error, halting the execution of the program. It does not call any specific STM32 or HAL functions explicitly in this code snippet."
stm32_file_139.c,"void assert_failed(uint8_t *file, uint32_t line)
{
}","This function, `assert_failed`, is an assertion failure handler. It does not interact with hardware initialization, input/output, interrupt handling, or error management explicitly as no specific HAL or STM32 functions are called within it."
stm32_file_14.c,"int main(void)
{
  HAL_Init();
  SystemClock_Config();
  BSP_LED_Init(LED1);
  BSP_LED_Init(LED2);
  MPU_Config();

  MPU_AccessPermConfig();

  while (1)
  {
    BSP_LED_Toggle(LED1);
    HAL_Delay(100);
  }
}","This C function initializes hardware components such as the clock system, LEDs (LED1 and LED2), MPU (Motion Processor Unit), and configures access permissions for the MPU. It then enters an infinite loop where it toggles the state of LED1 every 100 milliseconds."
stm32_file_14.c,"void SystemClock_Config(void)
{
  RCC_ClkInitTypeDef clkinitstruct = {0};
  RCC_OscInitTypeDef oscinitstruct = {0};
  oscinitstruct.OscillatorType  = RCC_OSCILLATORTYPE_HSE;
  oscinitstruct.HSEState        = RCC_HSE_ON;
  oscinitstruct.HSEPredivValue  = RCC_HSE_PREDIV_DIV1;
  oscinitstruct.PLL.PLLState    = RCC_PLL_ON;
  oscinitstruct.PLL.PLLSource   = RCC_PLLSOURCE_HSE;
  oscinitstruct.PLL.PLLMUL      = RCC_PLL_MUL9;
  if (HAL_RCC_OscConfig(&oscinitstruct)!= HAL_OK)
  {
    while(1);
  }
  clkinitstruct.ClockType = (RCC_CLOCKTYPE_SYSCLK | RCC_CLOCKTYPE_HCLK | RCC_CLOCKTYPE_PCLK1 | RCC_CLOCKTYPE_PCLK2);
  clkinitstruct.SYSCLKSource = RCC_SYSCLKSOURCE_PLLCLK;
  clkinitstruct.AHBCLKDivider = RCC_SYSCLK_DIV1;
  clkinitstruct.APB2CLKDivider = RCC_HCLK_DIV1;
  clkinitstruct.APB1CLKDivider = RCC_HCLK_DIV2;  
  if (HAL_RCC_ClockConfig(&clkinitstruct, FLASH_LATENCY_2)!= HAL_OK)
  {
    while(1);
  }
}","This function configures the system clock by initializing both the oscillator and clock settings using the High-Speed External Oscillator (HSE), and sets up the System Clock (SYSCLK), HCLK, PCLK1, and PCLK2 with the Plain Clock (PLL) as the source. Specifically called functions are HAL_RCC_OscConfig() and HAL_RCC_ClockConfig()."
stm32_file_14.c,"void assert_failed(uint8_t *file, uint32_t line)
{
  while (1)
  {
  }
}","This function is an assertion failure handler that enters an infinite loop when a condition check fails during hardware initialization, input/output, interrupt handling, or error management. It does not call any specific STM32 functions as it is not involved in the initialization or operation of hardware peripherals."
stm32_file_140.c,"static void DataProcessingCallback(adc_measures_t* result)
{
	volatile m4_to_m7_data_t* data = &sharedData->m4Tom7;
	int index = (data->recordIndex + 1) & (MEASURE_SAVE_COUNT - 1);
	uint64_t* resultU64 = (uint64_t*)result;
	uint64_t* copyU64 = (uint64_t*)&data->dataRecord[index];
	*copyU64++ = *resultU64++;
	*copyU64++ = *resultU64++;
	*copyU64++ = *resultU64++;
	*copyU64++ = *resultU64++;
	*copyU64++ = *resultU64++;
	*copyU64++ = *resultU64++;
	*copyU64++ = *resultU64++;
	*copyU64 = *resultU64;
	data->recordIndex = index;
	data->lastDataPointer = &data->dataRecord[index];
	data->sts = true;
}","This function is a callback for ADC data processing on an STM32 microcontroller. It stores the received 8-channel ADC results in a shared buffer, cyclically overwriting the oldest data."
stm32_file_140.c,"int main(void)
{
	memset((void*)&(sharedData->m4Tom7), 0, sizeof(m4_to_m7_data_t));
	sharedData->m4Tom7.lastDataPointer = sharedData->m4Tom7.dataRecord;
  __HAL_RCC_HSEM_CLK_ENABLE();
  HAL_HSEM_ActivateNotification(__HAL_HSEM_SEMID_TO_MASK(HSEM_ID_0));
  HAL_PWREx_ClearPendingEvent();
  HAL_PWREx_EnterSTOPMode(PWR_MAINREGULATOR_ON, PWR_STOPENTRY_WFE, PWR_D2_DOMAIN);
  __HAL_HSEM_CLEAR_FLAG(__HAL_HSEM_SEMID_TO_MASK(HSEM_ID_0));
  HAL_Init();
  MX_GPIO_Init();
  MX_TIM17_Init();
  MX_I2C2_Init();
  BSP_Display_Init();
  BSP_Display_ShowLogo();
  HAL_TIM_PWM_Start(&htim17,TIM_CHANNEL_1);			
  adc_cont_config_t adcConfig = {
		  .callback = DataProcessingCallback,
		  .conversionCycleTimeUs = sharedData->m7Tom4.periodUs };
  BSP_MAX11046_Init(ADC_MODE_CONT, &adcConfig);
  BSP_MAX11046_Run();
  while (1)
  {

	  intelliSENS.Poll();

  }
}","This function initializes hardware components such as GPIO, TIM17, I2C2, display, and ADC (MAX11046), configures the ADC for continuous conversion with a specified period, enables HSEM clock, activates its notification, enters STOP mode, and starts an ADC conversion process. It also sets up an interrupt handler for data processing."
